voltage_V,current_mA,resistance_Ohm,temperature_C,vibration_Hz,circuit_state,voltage_plus_noise
4.854153125103362,94.624881573907,986.8731941930347,27.06442364689926,50.8291185317204,0,4.852490454588931
4.699146693885302,98.0185468608926,957.0738090147998,21.830385204703564,45.85083721879673,0,4.715615157576548
5.926139092254469,113.65505084656704,1156.903277335041,27.87584326237181,65.01952965188596,1,5.945051760805821
4.993251387631033,102.24681659940175,975.6272027951492,32.51249848064645,64.11356861745625,0,5.0033386889454015
4.47114453552205,91.95024150627412,837.4473339147014,25.54625568223868,57.85345603010283,1,4.4603185536228045
5.411272456051594,113.52649865852628,1066.0668747886637,22.865867116093288,46.73386219338787,0,5.371736024672642
4.389578175014488,101.58986369484515,897.0496987306109,30.34668580857674,69.85380395260293,1,4.379673873054394
5.104431797502378,104.05071578594139,1031.225289815443,34.31271742307585,34.46964722160179,0,5.098344900081299
4.0201649380601125,77.85848063266475,799.60272235298,21.525132807416938,35.96441370436337,1,4.013906358716312
4.335906975550785,86.59026795005572,866.7353894357958,34.10116199152992,49.162169001109355,1,4.348278102690343
5.098430617934562,93.12323283424564,1005.9084127354042,34.08653101869163,72.5403810892112,0,5.1381441461548585
5.369233289997705,103.91110014450882,1077.9418356475767,34.77042551078314,47.97661093129913,0,5.3717038740345275
5.085684140594985,99.66727062133418,1032.4543937086094,36.092401074358435,48.16754756790718,0,5.081349504811856
4.9421758588058795,96.22307518644462,956.1174360129664,41.01006962329808,35.58089643888191,1,4.936991422545797
4.849448152205356,97.75073740427572,975.8825841978181,28.219539756904723,59.45929585270378,0,4.85193584754351
4.260739004816286,81.10268043441472,870.7964983823505,30.54785790038929,59.53176254329354,1,4.244173129609318
4.640077895802646,98.40671125267528,919.7135733812619,27.917807833759873,57.8907520139991,0,4.642481866977567
4.769680614520106,95.3946476149931,967.9501351464329,30.009884223779054,43.70779327152638,0,4.778696861246742
5.528561113109458,110.52472065649609,1162.0053115113426,37.66436677818156,42.93293231626994,1,5.532754834380947
5.1718091447842305,101.79670931312002,1032.2749730971082,23.274927580346656,37.0687774959503,0,5.1809599834643265
4.118479922318633,83.14555186566756,831.562125463833,25.69475163917212,50.838725017609335,1,4.127154874505604
5.162041984697398,107.36633101728611,1017.6472552662518,36.885904682522806,39.19592670721498,0,5.126604051052468
4.807458859791842,91.81352611728234,965.1167952104094,35.10018253451045,38.22583494750711,0,4.82019626295975
4.6615389998470205,89.94019755156413,941.5132324690502,28.18434176591461,45.76309283089324,0,4.648118702933772
5.305838144420434,104.59813274452536,1065.0644756894894,34.2720100056036,45.10843824815784,0,5.283921361160355
5.515499761247975,103.58064060759342,1082.7060458554179,31.706079212460168,44.62021471178045,1,5.493410724690875
5.465640059558099,105.2165118925545,1097.255247338129,37.50137304500494,54.66444596840261,0,5.47431089176755
4.580391238388681,89.22672040005033,945.3221664520889,30.372547969133862,50.79047802150279,0,4.575939739844184
4.845393812074393,101.2798221450515,978.0514777051692,35.12816056936291,47.11843969488882,0,4.8117544363946845
5.165631715701782,104.62544095904526,1052.366086921793,43.2100595524631,51.83012928311482,1,5.1751924720056275
5.48777256356118,110.72340082806132,1092.8142733119835,32.990495775237335,40.08472958895368,0,5.458980400945203
4.760412881077355,99.46274743238695,967.0805810039451,30.24664082897422,51.05278623909678,0,4.763209308247719
4.907170511668092,97.45655129136485,987.0194590979488,33.6122349261049,51.50602492844634,0,4.911940490181553
4.446832512996986,90.88897450958416,870.3482880056525,28.173595708980574,34.96953140642519,1,4.4645440546308865
4.401896687959665,87.52182499453082,886.7497576879105,41.939838527623664,59.95693754370362,1,4.437530383689002
5.406262911197099,109.45206997094013,1061.4186489706135,30.900355188479907,41.185662947730044,0,5.378969384679088
5.678120014285412,110.64860699765032,1122.9663973593865,28.635333398872437,50.903097992064346,1,5.677070537164151
4.963994939209833,87.08581299281451,996.5855539878141,25.82155497489982,61.6441174053527,0,4.958468233308949
5.501766448946012,109.36393316798872,1106.2981752568048,35.48610095803219,59.256767577138696,1,5.510441442665231
5.180818012523817,110.73010093097604,1012.3789532032209,34.33593706413869,50.34333388568835,0,5.185131387942489
4.677440122697438,98.17987946515672,956.5677399631451,27.513228142929535,46.37500997117932,0,4.670389197842705
5.1806978027542065,108.44094347803998,1047.5796861168508,32.882256725612116,59.47511908575567,0,5.17187975898199
5.769018283232985,121.56101927369077,1139.709087934379,22.45722015893572,56.7469497780862,1,5.746689266129303
4.9820869804450245,100.08502756370768,965.6657001600214,30.924852875365783,43.8163497995587,0,5.001844212093155
5.782321827907003,116.63301509516805,1153.566273999772,32.26378176038347,42.0510635299831,1,5.7915059115389935
3.6901274479551276,70.7142894819308,729.1066153138023,38.53664904779612,29.276448183040017,1,3.7084828119110305
5.410951252187612,106.638660763617,1084.4530595785827,26.145905986356553,51.54031841683587,0,5.4047433294581015
5.043523534119085,103.94932643123741,1001.4423736007058,23.60823685598838,49.17302254981601,0,5.030386824745197
4.850496324767066,103.0293486811854,929.9501277385131,25.52286019537479,61.36191374642542,0,4.828930023434482
5.045880388267751,100.22037638695002,1001.409138887527,23.317157498425402,53.590550934803666,0,5.053058739942564
4.006215542699554,77.87336452973402,795.1307263185445,36.683286788794916,63.342291941726906,1,3.9854196782089892
4.890164056081244,97.80592091590786,990.7060317117299,37.743196475120186,43.02635772083829,0,4.927137317460575
5.178556285755874,106.57715945976305,1021.7472636589538,31.601082889744145,61.381503309676184,0,5.152403434134005
5.738947022370758,107.55966636674745,1181.3628979416028,36.10647472842574,44.71083620895345,1,5.744420224755008
4.740864890863176,83.33639305157733,909.9401671596,30.669791902901178,57.77596061792272,0,4.772201985007452
4.595753198553406,89.1623797236102,945.3739896667337,29.52444176149617,35.41241607469306,0,4.607734993738682
4.749121478207732,88.87886743458385,945.3379162239842,28.334811904731193,52.351352993661884,0,4.7526349524575675
5.457701058851037,106.61332018878419,1108.7319092170785,28.448045043112174,30.1531205855409,0,5.438331385911799
5.164375554829842,102.54860950250949,1034.471140647143,22.260992218454845,47.32862514058245,0,5.136740171058488
4.735119898116481,92.43615591721455,969.8150903438057,31.321273818036694,54.40353993877913,0,4.750520900294832
5.256633716556678,112.39501200348728,1043.5795040202793,29.798330448929782,44.790314487689045,0,5.286756661372177
5.04853877467402,102.60449931649201,987.7353464312476,33.726803620389376,39.49562371244033,0,5.0397617748644565
5.484322495266444,111.18882170338303,1125.27458479871,30.46761748219305,58.461184692959336,0,5.461541265114118
4.648973453061323,96.09050478144347,927.5250776946219,29.18648149215454,48.96537210153077,0,4.599810064450343
4.836168926701116,91.02921294511847,971.6649548127073,25.644034849961848,45.10429352969329,0,4.816553629827865
4.803945923433921,101.27447740577976,985.4842229676801,30.360766184108808,50.41895921154276,0,4.80167278658394
4.268242525933941,84.98602908600152,833.0094003448994,33.69118615408081,76.36669141945589,1,4.300224990750675
5.148060138532288,106.31360585685182,1041.521845659243,24.283305044580697,61.53502849781544,0,5.161522812376948
5.130527636089945,97.25126655659813,1014.3076320887312,30.437368768403697,61.6257366818784,0,5.1366293441840805
5.00255672832123,92.28234073634428,997.8679585513586,31.16521475764742,54.35546318992364,0,4.9945543350952075
4.882706433312427,101.74357695637369,977.986865970171,26.409676081908678,51.66485272577147,0,4.871043118967307
4.292314628974793,87.72834020998344,828.4584885660199,27.06071847546,26.03917711669584,1,4.320427580924952
4.78967733861732,91.28328900055885,942.3587268670553,31.153054243831072,43.21019653536868,0,4.793692109432488
4.828642741736616,92.22453942835884,992.7500061955859,24.332894908536886,45.19425586797526,0,4.786590727898195
4.59886136538919,97.60440122985766,937.496096849534,31.749618576246963,31.25107935952467,0,4.585390572431246
4.919357144166995,92.44008341900326,982.6186372868544,25.523228131704002,38.42584209784566,0,4.902192823531563
5.20202542840727,112.25387333442521,1045.2675548517118,35.31426846516608,30.19163529077366,0,5.19110014822372
5.943092950605265,114.35875533886596,1182.7337400083238,41.6891387269415,49.61676164302627,1,5.9543511638109665
5.087288906415919,104.9377377563603,1044.5894489997436,25.696215991490902,58.18765970848816,0,5.0851400087800345
5.128775195361382,100.93241152848272,1021.7479875163932,32.67103931187337,61.067745186243286,0,5.127237887221309
4.962777042116916,102.27147799775004,997.1922502660802,26.366290475589903,54.14784462079241,0,4.9890465053434205
4.040614392350479,78.0917178364386,831.0434813529371,35.204770868988945,40.36603658801431,1,4.026685170554745
4.986743062275392,98.92089671514636,981.8011827581602,23.673707954573924,30.679348414800405,0,5.024027052793139
5.0301151049705135,100.80689797638887,1037.1988046840406,32.40293379213856,32.43131300598498,0,5.016688953143092
6.231621056242643,119.6214838459455,1215.7149830536612,25.635055165553236,37.310174227455015,1,6.233405020174894
4.903819517609438,101.7805120792894,1013.3567461441436,28.965077054508157,41.111403019643255,0,4.898195445701383
5.150773671166807,100.4494055909782,1022.7012225543218,24.844873624263464,48.40251502008413,0,5.153242053836826
4.982644115147378,98.50988272624748,991.67484807297,34.11175235447877,39.85835781873032,0,4.991535955048841
4.415660981190234,83.34147275076212,845.3319928143878,25.815098227802064,53.38975893668261,1,4.424337685992011
5.571411407257511,98.61655985117366,1105.1863871039482,32.75982129665914,47.677264972005275,1,5.556349060645099
5.375966516343387,106.56419151386689,1054.3971726481395,28.279509858688336,50.10545711741025,0,5.353508222794435
5.3955159735215235,119.97339657849504,1066.9502677968353,29.427638141005687,61.40250552671205,0,5.445579409339637
4.54530627260263,94.82914689154272,906.3150352047485,30.738779537000642,38.197682657996296,0,4.535626585810619
5.701397155468049,113.93164121068902,1159.435263383068,26.190876641705756,54.18704578292368,1,5.715381404241489
4.29907446860386,84.66703522603585,863.9669607487845,31.051835567704433,49.86026771523927,1,4.266921642393396
5.293428546900135,105.98090040206294,1064.8392424480492,37.65167282177205,46.66513719030305,0,5.287836292502042
6.095227812904989,124.64015183397582,1197.1351748040865,26.109526070836427,58.8525632086596,1,6.092683825225341
4.504731837434655,84.19057267214887,883.3312856948764,35.859050716369225,58.79014154557007,0,4.514188138833212
4.716851135198614,99.90863117731664,979.3447274067491,37.49048816743892,40.53509204011572,0,4.662402052378775
5.049825682543821,104.57342022808263,995.2611158134993,25.91922505485978,48.17839416142076,0,5.053148494805387
4.7482621729419,98.55617208737767,982.776599629526,22.724726974547238,52.812116825840654,0,4.725267343834543
4.224668284466934,86.68574438338732,840.0724329157695,31.509804500858824,47.26993251977416,1,4.231155198690832
5.034281487403014,100.78371303653023,1006.9020562034729,27.262962386165636,55.850213322877984,0,5.01355490346625
4.468848143136947,92.74126904257304,915.1769318319881,39.34301609581501,52.811920179102756,1,4.451738489218435
5.23679621531759,107.69499497505869,1072.797091502291,30.17403770249916,68.32561240356013,0,5.231323663109725
4.540287882883098,89.03555410295685,905.8413253710379,25.989002959824106,34.69720864070212,0,4.519241293491034
5.77496720250877,112.63133518569089,1147.2285794313234,24.264202444941443,48.775640102526026,1,5.765456513574063
4.608373353831881,92.67674855294756,920.556261795932,35.44952479545415,40.91497488487809,0,4.584505838461015
4.838969241897162,104.52448559541918,974.5529989440748,27.144080129579066,56.04107455439044,0,4.802305832863188
5.406758608684835,101.93963679542719,1099.177795474362,30.21914399730214,33.828281099544554,0,5.427117749733422
4.3845678417830225,80.35373050689826,876.9981655364876,34.77901372556241,53.46312710224887,1,4.358646867926544
5.113729967302064,103.09840355222387,1035.1237194208761,27.578708240345847,43.69951568651659,0,5.1101563495499045
5.653571377141214,113.32586605210436,1163.4814700736615,29.770355856299197,42.65838133878986,1,5.6686291987710895
4.196258382719386,84.79187597623977,846.8778687891729,29.9171579508874,35.53501796459312,1,4.183959500669065
5.092316929266152,103.06610457486555,1024.696442973326,33.41662255758046,45.34924053798994,0,5.075813611271242
5.129941397124211,101.48281666931021,995.6100629230408,32.95372167755163,60.84500530290926,0,5.13446615889756
5.390911435888655,115.26754591078351,1025.5676844411498,28.89943134372586,49.7481131647052,0,5.413270112343198
4.381524644560959,79.6259729988366,884.0724434967952,30.318245307482588,56.27680417874475,1,4.35813833925923
4.339771693457862,82.65294874525601,866.0578540659549,28.141104942382558,66.64641821966275,1,4.336768736817513
5.260970782808449,104.70314185542374,1041.8985030633949,22.611937965402777,52.63755584822576,0,5.226320890909102
5.148492336616593,94.75390267656103,1034.5690714070456,31.288004286990645,44.412004279376596,0,5.14062831654295
5.125246425172938,101.62565648129842,1023.8412104506496,39.46095880416534,54.6725221518279,0,5.1259305188637
5.1732241047484875,111.77183292360985,1057.2004259623754,25.581404296544687,44.55703853685708,0,5.156131611913386
4.659987639210755,93.30418522569491,933.7197452073304,26.134851451986485,44.955773167028305,0,4.65084780253425
5.116126848580501,103.47604150020344,1008.2869040146969,25.64636114178129,34.80107200381015,0,5.087962313214352
5.14653623664934,96.6299009071239,1049.1105721090537,33.62295889361561,59.262574910843924,0,5.1480778088769705
4.642824290986816,89.77467877953893,924.2222366984392,32.2424272709822,46.139974243505606,0,4.663938175964479
5.932887255572378,116.78176320982789,1197.1081847879218,29.207311537917718,51.82098245815862,1,5.9109443781769695
5.236916460455894,103.14975372533671,1037.8350779673226,25.409904691805174,39.64038071393361,0,5.224463025124846
4.404348251398676,94.49518400299236,867.8731125697865,30.46188395819962,54.35947629715472,1,4.414399176327759
5.328276804316915,109.35399138996392,1067.338725467097,22.176889363320978,42.38058761864916,0,5.35251861870337
4.5126591648863394,84.69589351304163,902.7884058481416,30.717132834287465,48.58291278298176,0,4.482795368642161
5.393542301871226,109.10336992958453,1088.3050010815818,34.35762193043967,58.77826031239126,0,5.390166607122907
5.579297789503702,114.07706453255797,1110.4866428345456,23.74400431683161,57.907593122325295,1,5.584960405950093
4.5896588408241445,97.49392200908922,881.2045724894209,22.337408615851682,49.7796992748306,0,4.587617713011568
5.481688064622161,117.5364647252851,1087.6821352526645,37.8971894584743,32.31868967293282,0,5.4321522232846196
5.206390463468249,99.05233831022565,1057.1544620365262,26.941201802477075,79.92810570060641,0,5.216412263654425
5.411030079997245,104.16631404389321,1076.2584944145867,35.67973922971911,67.45858970273136,0,5.441416807019057
5.948396491326974,112.6800405319664,1184.7516302151037,29.230011674010843,57.226748248882984,1,5.950729726350364
4.877305941998565,96.37601954443639,995.1887185178317,29.19022591529336,42.46796218409029,0,4.8566838209326795
4.623131917821255,94.79443022865678,910.3869190190727,32.192063497483225,48.86407838298035,0,4.61286937289397
4.555242785187239,96.04152828669028,880.1924926725898,25.5800057162678,44.56579570223483,0,4.59064104654035
4.592094857517281,91.462142032133,915.2063491129462,30.662485717478226,62.638559390963884,0,4.610294108334492
4.961449145292948,97.62974528958475,982.606350033615,28.092552925879538,52.62502890851834,0,4.974249677660635
5.170575987408322,104.17030970941013,1014.7902710865993,23.397532782974842,42.158361416401675,0,5.177704239079009
5.13834539966501,98.59119348515009,1024.1615108150281,31.687410373631995,45.29244900875218,0,5.1251226574211906
5.413591624518012,118.71952609883411,1092.548437848538,28.68346096561042,61.21188142569905,0,5.409580200904896
5.006500945938954,92.09171378318878,1001.1144179564345,29.214875857776462,66.00097846820478,0,5.004942491225384
5.726767038578658,115.45904366605178,1151.4930291694563,23.94919528292921,65.28331563486246,1,5.737758524899947
4.867671583381022,107.47146276376864,1009.8024706465129,37.95700183881402,57.57032065053978,0,4.897849961266361
6.360084583294809,127.23569088869618,1265.1593394278107,34.38357093193058,47.47375131197363,1,6.382451346030672
5.312833673882503,105.30647830264259,1068.133707469394,34.82077942085989,17.584861746708796,0,5.284445986766582
4.571421221791859,89.64119732178504,904.0999771063891,28.47277648779159,52.97160023808222,0,4.5759011211698795
4.4645537509694435,88.38911661057683,875.9835557961493,21.3540855524829,49.981712411558995,1,4.4792890178728015
5.241236207621593,111.68896652581451,1036.549088455963,39.764586912447555,51.399820963213536,0,5.2536134142244855
4.888268607337075,86.70606259009396,968.0785500369811,29.69451245997066,50.53897347033207,0,4.875683932069326
5.357000247046046,114.80717344740255,1078.5895653601517,26.25600101989973,36.73737838050843,0,5.415282431361414
5.236618812286772,97.61259048348471,1094.3052781913696,32.08400787241557,55.574085568511855,0,5.21107712104015
4.963585543671564,97.9384492272592,978.396240008796,35.83560394001648,56.3221631403185,0,4.941921774738243
4.576603140965798,89.38584071782265,906.9881220808503,29.88474721957267,56.823387820596594,0,4.581275042591029
4.242576387657068,87.79429410199495,847.2528172691887,36.39287583969687,59.46577003573387,1,4.284912448756345
4.776742523966489,87.54422871991105,963.2644817674927,35.414999692584345,56.040516449216234,0,4.760018626952406
5.428199397161736,110.87485127364442,1090.9108956714429,24.61809406298971,45.899705884610896,0,5.422882829848795
5.107046872065102,112.26248555773631,1047.091290291983,26.631049471702617,49.2916315208391,0,5.128592745525416
4.377130610644006,80.72674218991607,826.898280718097,34.787685816398835,50.911248672533766,1,4.376773367546251
5.086590462925591,102.68034009656381,969.5794951812048,16.436937180947808,51.07699449106619,0,5.079898385834985
5.192658689864419,100.54326290830534,1028.6141745326809,29.252721534175055,59.982176559717296,0,5.203971347902153
4.558071281899434,93.29086166895385,933.5602601307609,22.84584399187664,56.43668753022491,0,4.563521641704026
5.076862552972764,101.63298994653404,984.0595499624408,27.617230992832376,70.77343439569952,0,5.0974713286855
5.029104359223,97.37465263923845,945.6682250507248,28.50589955485398,72.06468979884673,0,5.0549337370043075
4.428514851084689,91.00965844604914,897.1265583413219,28.20877811046246,50.79649582613925,1,4.434654912284796
5.178893680174141,112.59961415241655,1040.6518805088826,27.238693739436957,11.633444515406303,0,5.184728334681708
5.280392263184117,104.65332630504585,1034.2742845008347,24.51428175185593,62.368324661272666,0,5.28467448282984
5.541525621587638,114.42930214249367,1088.5943323031092,41.459556334093435,44.59623661012945,1,5.551308232720624
5.526901026017452,104.07165573099321,1085.9853308107968,39.337310020806754,41.98516078168993,1,5.5280044387748815
4.311165316021454,81.44112443633904,864.4437695537696,24.189670898718585,46.01554725010633,1,4.311153146375008
4.531087480042439,92.98378099025066,893.6911904848278,37.91058375651784,45.533569531853935,0,4.555020022458984
5.25751763360433,112.57093281476642,1061.3848051003763,28.002672547635736,56.12269810105393,0,5.287839957211431
5.256892975456104,106.91592625305039,994.2860618331331,30.64593736665855,34.405642208737746,0,5.2267419165634355
5.257523843153024,103.5851867104447,1034.3677313280489,29.68363020051542,39.22279254208398,0,5.257724266187835
6.92636574532736,138.523771933664,1362.752069847251,26.70125679373017,53.431585541974165,1,6.912591856658456
5.285445255346583,99.45686643708308,1051.9622375018669,34.91926171803073,56.22944030413308,0,5.279225826016861
5.567782820090299,114.37823303358282,1102.795608848257,30.62943265288329,56.41541644936012,1,5.5758331442850055
5.477000881746601,113.95168294654907,1111.3570519472355,27.617242883903792,42.12963721066701,0,5.490389649177451
5.325695625652899,104.25346084889257,1027.9523896973785,23.47705278099764,40.2173435073376,0,5.323453096780672
4.842365377679827,94.49709681479902,969.3829050625804,25.532024931404397,44.93365166212081,0,4.804098570985371
5.379484610246633,108.91908335319292,1087.0636505135608,21.793099421989517,52.39872752284725,0,5.36018369863511
4.613587392731214,90.08814917442129,959.8504272774819,30.061117742075847,64.8547736927255,0,4.631517386135217
4.881590696629996,97.3011508594708,966.6828199041296,24.016672038578022,29.525628142292497,0,4.826782168189297
4.757318226085448,105.64497346754153,957.9528173041399,28.672197437407295,47.79271243041634,0,4.781066769119088
5.040937069693161,99.58361289013324,972.1101580873849,36.85050926805185,36.67321558974796,0,5.0513616695060515
6.157329283336754,121.35488490662897,1183.6267325810904,35.99649786460793,33.477573226465104,1,6.1836528049673545
4.066367403704126,78.08963904590672,830.1689682564592,29.838615529486912,59.66956645344817,1,4.062396019966506
5.343130095187257,110.58356176124481,1068.51481316449,29.56457636928425,55.446245744993384,0,5.301901986706799
4.193642064405174,82.96672042201297,862.2986666770033,39.39937274710504,54.49433515947262,1,4.202249317235304
4.764034067105284,92.03381615049855,925.3387556416618,32.60378060179356,59.210258397309936,0,4.789527129586051
5.544475298483683,117.49602613103872,1119.293102487312,28.360967700617387,45.20281103233864,1,5.562969734593952
5.0321400095477316,107.74081521352282,1043.8043587204234,22.86990941439774,45.673624836664715,0,5.0188861798779705
4.461127611035347,86.22043439201342,900.6196343742147,31.969366090823716,71.85730616722574,1,4.4628628325446
4.642348145370016,83.51426315059723,934.0012591858241,34.14661886291431,47.534289457404256,0,4.631691419994417
5.339798874467338,111.83354593853136,1068.1308965099545,26.841742377431782,57.35132113054091,0,5.32341354518355
4.634816684141431,89.2731845540286,895.5457076857681,31.456013775690163,50.06381540963315,0,4.653924455565028
5.108229294790988,106.1177138916336,1048.7573176724045,28.182133525424856,31.51741469921585,0,5.084278648565684
5.0227859199519065,90.60519931047895,992.34003119428,29.079838004004987,29.553709961987316,0,5.004909591340274
4.674199826197092,97.9469832154384,944.9296303670787,17.56088971218834,44.21015780060095,0,4.652119313527644
6.071972044662663,115.38358124684935,1183.1337228011075,28.891092981419323,60.56101251669989,1,6.042167094196682
5.316959511159006,109.99301081851273,1039.8027089416455,34.84684651204027,57.88291656636004,0,5.319887796995857
3.9874287066711966,79.8199394726061,826.1874893186841,26.84298722216721,59.14077164224034,1,4.0106587676408365
5.093227157384714,97.09484605071106,1011.6993856977859,30.26263184107658,40.129538210636845,0,5.089529622259809
4.669106767615806,91.34695378768221,962.8868630440121,26.2202464665404,66.15872490122314,0,4.638991811604522
5.426216667398112,111.95592563274575,1083.678720298452,31.802208381463863,40.351066998136154,0,5.443015558192952
4.603739630783649,92.60426488124916,883.9099706975727,28.917384012319133,52.12824398669969,0,4.637453665864348
4.94263177926655,101.77470048769342,1006.3677078479445,25.303792296589965,49.89647710092263,0,4.929706932783619
5.252493639490228,114.93207571238199,1038.7008815429335,36.66275733832564,48.261261796854136,0,5.242922554155874
5.432877597085061,100.83634388314596,1100.5492956873532,34.64466006766108,63.38592138295607,0,5.443190809686729
4.399851796472112,96.08309880428537,880.4745766452241,26.975466180359128,42.9488947983404,1,4.4322892714278135
4.832749382079526,97.17676732920658,935.6875118570478,32.488941547088885,36.503947442880715,0,4.822352699165021
4.762527344419522,90.75662664677479,955.7913641913157,32.6870600141019,50.199954862064196,0,4.735878348799558
4.673335383713144,86.81513954556793,978.5915395856847,33.21150617505588,46.00173265713474,0,4.685963755838592
5.882727120140548,116.70894044892579,1186.405153198399,21.528720520024613,83.77382919082646,1,5.898708481603395
5.202490855480478,108.65806766923184,1039.3478160359864,35.03303270516314,56.76507476439975,0,5.2026134844891825
4.369558022832478,86.75341485476189,895.4184726056335,27.15150518537134,45.90659424781376,1,4.358395357639329
5.458930973527388,116.73439412178449,1095.9995640095399,28.210860332793665,39.43888430812913,0,5.478818548147229
6.061078098506316,113.96568351986852,1216.4063043065191,43.189408761300996,31.19711589431215,1,6.071638818597275
5.5162326302755735,110.2642078662812,1081.4140226119325,31.50936690360506,39.74780914262567,1,5.500863919937504
4.2403150170229935,78.54433311839428,852.7399639203907,28.06838762276412,51.14941771759132,1,4.241296911649107
4.757882963566875,96.97581868446234,972.2854610417138,18.97352813622047,64.27328651594769,0,4.730848812926382
5.633455574593311,117.10354844235273,1109.9698718766617,36.94882066973178,61.21689142387919,1,5.64717338372207
4.64616526719061,90.81949637540694,957.7229698630609,23.273951645956988,52.2909483164638,0,4.640920595802953
5.2219097140731146,91.41712499832661,1042.5478223317205,24.98280548250248,46.76832334297515,0,5.21319549742542
5.387317026714668,108.74108126827583,1059.7080151121627,28.343238504560755,52.68812356412154,0,5.38665953701162
4.536534764210958,92.91438804288671,927.2595943805966,37.08205895850146,44.81362002515424,0,4.537340918197563
4.9702373219691,101.4262202141905,988.3115796790547,33.866199933328794,67.18363995763876,0,4.988135923200412
3.379366329965464,73.76623755842004,691.063563742815,29.2108124507987,48.1080981872492,1,3.3911881405919684
4.487806179332855,84.40085518841187,891.7260632214003,31.541460318194105,49.13662141753273,1,4.484677993756999
4.87371592430342,100.87539901332065,973.546661990086,26.99807153564447,27.841775749793317,0,4.8889892872978
4.376108409017576,93.48470574274138,885.0928858902009,30.698268447826756,48.04565153477236,1,4.384123154091408
5.816205651965817,107.43117511928376,1169.0590715449637,30.366683723890684,58.36484137964941,1,5.807673659240097
4.284929311019684,87.29684534998856,817.075226594902,34.84384947840677,39.32277422961455,1,4.282434947854954
4.779977756651508,93.07865597799182,933.5706765284137,34.835890612194746,42.49279665507187,0,4.777013298874646
5.065370288643046,100.89979240735269,1031.6622574244254,32.469886911028226,57.927110177336644,0,5.07547551550653
5.720636644533058,116.15111530835284,1141.4845971285806,28.18826221226949,35.23342776481947,1,5.713296192238625
4.2820689244102805,83.20523566763785,845.9391588266277,33.709111471950635,60.578010075419186,1,4.274260740681848
5.58158187607748,108.25309712574153,1089.1448949103465,29.54015766898477,44.67856109826898,1,5.620957022266159
5.0051165305097935,100.273092697636,979.4285796764418,24.590428156434335,46.11431779508797,0,5.023911240144735
4.509245674476024,84.74868379520647,861.413162095966,27.983561040445306,38.76121594874406,0,4.494033661187522
