timestamp,line_id,weather,temperature_C,noise_level_db,voltage_kV,current_A,load_kW,humidity_percent
2025-06-01 03:30:00,TL-01,Cloudy,38.164659088777555,25.948737814928094,204.96919698240183,161.03481599821842,33.007176921363666,36.51952888059833
2025-06-01 03:40:00,TL-02,Cloudy,36.0146151042565,31.002845986154714,230.5194761772292,174.00523499477657,40.11159562309157,42.853193230095684
2025-06-01 03:50:00,TL-04,Rainy,27.42127942501384,35.743186747143575,210.01939372685587,140.73677275829203,29.557451689770776,55.212799050138145
2025-06-01 04:00:00,TL-04,Rainy,42.737526006650306,24.920890905108017,216.1602872804765,141.77146785767997,30.645361220290944,53.216785413765
2025-06-01 04:10:00,TL-02,Rainy,43.97938836547761,30.30839924923986,222.50200206251694,173.07801468511494,38.510204780443786,51.6805980596682
2025-06-01 04:20:00,TL-02,Sunny,31.93605654757807,32.14408250165287,239.95667489783963,112.6051660060916,27.020361211140983,40.04851518146621
2025-06-01 04:30:00,TL-02,Sunny,33.06149220032008,33.46552803631572,251.0991855600536,142.2295844963398,35.713732829575754,48.184968378643326
2025-06-01 04:40:00,TL-04,Rainy,36.429326953624525,30.882207776386124,226.06723059136183,153.80847779850114,34.77105661738011,28.22934953557145
2025-06-01 04:50:00,TL-04,Rainy,36.67228394993513,28.164860804583387,218.16803381279612,158.98437442570068,34.685308375412504,51.784766638853895
2025-06-01 05:00:00,TL-01,Stormy,65.0,25.862048896756402,225.3450564848055,139.80386613618234,31.504110111252192,64.28857707813567
2025-06-01 05:10:00,TL-01,Cloudy,45.05102269383175,30.430719415231874,228.87655425873837,150.68882023411683,34.48913794049911,35.25867867957894
2025-06-01 05:20:00,TL-04,Sunny,34.11526386252975,24.639304940071966,216.79332374442808,100.2334529317402,21.72994341145265,44.14072326682245
2025-06-01 05:30:00,TL-02,Rainy,31.00851377730773,15.393247582526964,237.95211355912323,136.83503175332302,32.56018501463295,53.2910677871013
2025-06-01 05:40:00,TL-02,Sunny,28.103403859927365,32.18279902078834,222.30070759191403,159.07017425108936,35.36141229278623,62.528426344274834
2025-06-01 05:50:00,TL-01,Stormy,31.345349800290403,34.519674205430974,224.97743089091395,130.3541193149064,29.326734869515306,45.51775383699851
2025-06-01 06:00:00,TL-04,Rainy,34.83436513563102,18.18533782229081,226.6592425205446,151.17968443179194,34.266272757804934,43.077496707341034
2025-06-01 06:10:00,TL-01,Cloudy,43.97278931758894,24.95134647645031,224.21586610614455,158.93745001605396,35.63629801205159,30.31076857583917
2025-06-01 06:20:00,TL-01,Rainy,32.41194350481914,33.09577130502599,228.38940500469613,143.1490159828447,32.693718587329634,51.03438129308106
2025-06-01 06:30:00,TL-03,Rainy,36.11893975819449,40.2874773485585,213.82746813453076,153.40927541993142,32.803116951396845,70.42076040143743
2025-06-01 06:40:00,TL-03,Sunny,34.917885519636236,30.10396853837704,214.41698246053969,130.74534869430775,28.03402313778453,52.77358461964676
2025-06-01 06:50:00,TL-03,Stormy,40.94196636724042,26.35998529385433,180.0,145.86777440607906,30.486139874667312,49.77721020816287
2025-06-01 07:00:00,TL-02,Cloudy,47.63466212936811,29.0855177944758,224.39501230620226,162.20432339178444,36.39784114361868,53.22082310766986
2025-06-01 07:10:00,TL-04,Rainy,32.3456561353984,36.87438209574093,227.78936503512114,153.1394592193687,34.88354017740183,49.88907996051398
2025-06-01 07:20:00,TL-04,Sunny,32.552802787408886,26.770179104377323,224.57772866151885,138.26937460872128,31.05222209307531,41.8698562773987
2025-06-01 07:30:00,TL-04,Rainy,40.22080438534536,26.00403996674873,236.74492433347538,154.48432808581586,36.57338056338426,58.232799156777055
2025-06-01 07:40:00,TL-04,Sunny,38.409457448131555,27.58628238908984,219.94403981170953,164.29219581273236,36.135089256588785,52.25761523111754
2025-06-01 07:50:00,TL-03,Sunny,44.23353662868017,25.233356958706437,226.68741655592513,109.00117442845044,24.7091946327472,50.176132519336576
2025-06-01 08:00:00,TL-02,Stormy,37.91964092662982,30.613351579973976,209.08299123860687,173.18148129911796,36.209302137152434,40.2463397272175
2025-06-01 08:10:00,TL-02,Sunny,33.203539546064704,38.1233922923478,216.129002975256,143.27490522637856,30.96586241795149,63.03507931934759
2025-06-01 08:20:00,TL-03,Sunny,37.95327415346155,31.615396365580146,226.95537757565776,158.5097986648046,35.97465120541222,56.6470274533311
2025-06-01 08:30:00,TL-02,Stormy,40.54351790291454,28.738232489368563,228.49102110743144,173.94493847290457,39.7448566081433,44.47079162632698
2025-06-01 08:40:00,TL-03,Stormy,39.10241090598682,28.54094365542228,217.06033052335818,122.56652605539068,26.604330656682894,60.01824853681937
2025-06-01 08:50:00,TL-04,Cloudy,37.53637015553649,22.184045956516716,219.28400748141934,135.81117995144908,29.78121980053395,45.02429161614793
2025-06-01 09:00:00,TL-03,Cloudy,40.33337344794577,34.415548885735795,204.8212625331919,144.22902608248592,29.541171216147433,42.17996507488963
2025-06-01 09:10:00,TL-04,Cloudy,40.84647795222836,29.61081401493599,216.4297079919339,134.32492957751143,29.071905284497884,42.40296882519713
2025-06-01 09:20:00,TL-04,Sunny,41.91079495518763,29.09760043204687,228.90383163519786,184.69873151673616,42.27824734234159,32.28931446911909
2025-06-01 09:30:00,TL-01,Sunny,75.0,45.965537839224304,250.0,132.86455812346415,29.994446390116103,54.71542380418206
2025-06-01 09:40:00,TL-03,Cloudy,34.16440959841573,31.49376454182843,225.0066572138121,138.88906441026268,31.25096410650704,31.6885512166165
2025-06-01 09:50:00,TL-01,Rainy,35.733568432166614,26.24104474952408,220.4977368718096,154.08778063205955,33.976006908968984,37.71556168734237
2025-06-01 10:00:00,TL-03,Rainy,41.03254483254179,27.868212018972283,220.07063158628176,125.95700947847823,27.719438628647982,29.244119909214668
2025-06-01 10:10:00,TL-03,Rainy,30.91532164506382,35.74222854598378,213.39678860526553,142.08638576487473,30.320778426753183,49.13930307209107
2025-06-01 10:20:00,TL-01,Sunny,36.84336654436451,30.56635205268882,226.98828420202534,156.3490652250035,35.48940605201409,48.49679539728128
2025-06-01 10:30:00,TL-01,Cloudy,33.0333059383632,22.808610108413166,224.2097294438939,143.34279191234978,32.13884859240033,46.73303786813636
2025-06-01 10:40:00,TL-03,Sunny,35.143724114674086,34.596144672876015,224.920188479928,148.13226282200102,33.317936473882696,39.57422305329423
2025-06-01 10:50:00,TL-02,Cloudy,41.39225931303649,26.65927957230503,214.7396515733242,139.41335775103258,29.937575868123936,38.2776624656336
2025-06-01 11:00:00,TL-04,Cloudy,35.95549534009952,39.366488881087726,198.46657080128756,119.71059381638466,0.0,54.64369863546574
2025-06-01 11:10:00,TL-01,Rainy,35.23218274078074,35.40024032857324,230.97152711753697,156.43186422678477,36.13130657030368,44.494480682915125
2025-06-01 11:20:00,TL-04,Sunny,28.200719295100406,27.763390521706246,215.21162543991596,185.09866143294482,39.835383793736746,53.16358321536145
2025-06-01 11:30:00,TL-02,Sunny,38.731267830136105,36.40508180867556,211.3722423595688,150.36803261566877,31.78362823317068,41.14751313875777
2025-06-01 11:40:00,TL-02,Sunny,38.22742090570538,30.339277552637018,226.93478911913994,154.50528234495098,35.06262366674463,51.81062742771083
2025-06-01 11:50:00,TL-02,Rainy,45.8162736165273,34.263868375611096,216.0798736008087,163.8544551023372,35.405649947442406,63.032780373160634
2025-06-01 12:00:00,TL-01,Cloudy,33.461108825234994,32.42366408647237,230.59936384046622,124.61339006906601,0.0,55.861658003927836
2025-06-01 12:10:00,TL-02,Sunny,36.0957516383197,25.768216725045633,226.17005949576696,184.0502931625921,41.626665754796804,45.875861817835194
2025-06-01 12:20:00,TL-01,Sunny,36.246918418553776,26.78225083841269,226.8356932320048,154.04657592845604,34.94326184074799,52.571989703559275
2025-06-01 12:30:00,TL-02,Rainy,42.887266398817374,35.14980408790581,206.34044288799467,182.6371379817822,37.68542793895673,47.59334825469787
2025-06-01 12:40:00,TL-04,Sunny,34.52352233806524,28.326123339467294,232.119439853864,135.33934008952022,31.414891811771035,50.07880184694728
2025-06-01 12:50:00,TL-04,Rainy,36.3951076288517,27.981757683790015,222.61250531233856,186.3612384511565,41.486342184722076,46.743889478514966
2025-06-01 13:00:00,TL-03,Rainy,38.0394825485827,25.224387103253235,216.30722860753798,165.50310988069566,35.799519024222114,48.356647941146086
2025-06-01 13:10:00,TL-04,Sunny,35.93304561578179,32.11799532796731,221.4338846734225,161.06080171704716,35.664318992821585,52.12093353074175
2025-06-01 13:20:00,TL-03,Sunny,32.76783192724736,40.31262459621573,202.23764767101682,154.68048908706297,31.28221825357,40.06641300418049
2025-06-01 13:30:00,TL-04,Stormy,35.970449964491536,24.662335428728635,224.0865281148067,145.029427638511,32.49914091399152,
2025-06-01 13:40:00,TL-01,Sunny,40.36815874929886,30.12109728336379,209.70628491817928,174.01063316947744,36.49112341823122,36.11457446168789
2025-06-01 13:50:00,TL-04,Sunny,29.8674235029447,37.061102777077146,206.47329714156464,152.80719739696093,31.55060587351244,33.9972889549629
2025-06-01 14:00:00,TL-03,Rainy,35.66484837073438,29.601793043771423,204.77640813782108,110.65860592825695,22.66027185152705,37.82717307779521
2025-06-01 14:10:00,TL-03,Stormy,31.499395925304135,32.26185898124867,231.12688374989926,127.65627076585994,29.504796053246576,51.59462506804129
2025-06-01 14:20:00,TL-02,Stormy,40.97523314462421,24.688032359265602,213.7073660630721,146.28308495614505,31.261772785558364,41.07212484508116
2025-06-01 14:30:00,TL-01,Rainy,27.384065476081126,32.141535486038244,235.337277099165,156.1999796633111,36.75967789690858,55.13614464231096
2025-06-01 14:40:00,TL-04,Sunny,32.20539076364206,29.064278674977256,214.64198536947703,148.8682302220021,31.953372493290914,50.34713748752562
2025-06-01 14:50:00,TL-02,Sunny,36.8860593753226,34.928649978399314,202.92642042407053,174.37941579587326,35.38619064309718,30.314957865619462
2025-06-01 15:00:00,TL-04,Rainy,42.827620146171704,35.936930257823754,208.8347556005134,110.9779627192275,23.176055721512764,56.549755842216896
2025-06-01 15:10:00,TL-04,Cloudy,34.67124869463506,42.94781821009307,232.3581162000694,152.8717587301032,35.52099387871829,58.1079864559171
2025-06-01 15:20:00,TL-02,Cloudy,32.22400236653401,55.0,218.44101822063334,113.6404154922569,24.823728071144433,40.06137325165147
2025-06-01 15:30:00,TL-02,Stormy,44.40578534720295,31.628981582910832,214.51712703509398,165.19424590968336,35.4369950352741,54.20191542894992
2025-06-01 15:40:00,TL-02,Sunny,27.75993049791878,30.97192150788668,221.60018225852787,148.11082571115995,32.8213859720541,41.43501762590801
2025-06-01 15:50:00,TL-02,Cloudy,24.00597021689959,28.23416853594656,225.01782736167544,158.39219944048236,35.64106858913453,50.97670376748336
2025-06-01 16:00:00,TL-02,Sunny,37.200072250266665,31.692419217308455,231.17398815902462,132.7223407882047,30.681952837810464,37.35501593045034
2025-06-01 16:10:00,TL-04,Cloudy,32.489728878236946,28.522992949304854,234.48499229892926,175.589298633155,41.173055337769746,32.06893547465423
2025-06-01 16:20:00,TL-02,Sunny,29.893835914346433,30.84230488134807,216.40231354210914,170.83449328117703,36.96897957884061,46.17182810387031
2025-06-01 16:30:00,TL-01,Sunny,38.541782236496765,36.587987678039795,206.73952313917962,161.67088606023776,33.423761889582195,48.762710537251635
2025-06-01 16:40:00,TL-03,Sunny,36.219003568855996,24.967287173601793,215.86534838876725,147.4096550627312,31.820636545984474,46.02320306385396
2025-06-01 16:50:00,TL-02,Cloudy,32.17960684631636,35.699392805645225,222.60280506582887,161.59714570590265,35.97197792476539,38.1596944177744
2025-06-01 17:00:00,TL-02,Rainy,28.59847800664553,36.58557533669933,210.3624107378939,135.86214864025303,28.5802891159937,46.00100937868863
2025-06-01 17:10:00,TL-04,Cloudy,39.36228664140072,29.409657365044605,210.42849085104956,167.11111318041424,35.16493935099351,52.69294752580734
2025-06-01 17:20:00,TL-02,Stormy,38.251005889793305,19.390725504957025,223.43787881549886,182.9896178864784,40.88681206581341,49.55106969877463
2025-06-01 17:30:00,TL-02,Sunny,34.50412068110309,26.960890064527838,219.5134764842955,171.41221119958374,37.62729039228092,51.82501030599214
2025-06-01 17:40:00,TL-02,Sunny,44.23318498023833,36.484972732805545,220.32796995411587,135.40795060385182,29.834158872193868,43.29884799545767
2025-06-01 17:50:00,TL-04,Rainy,29.649576168369236,29.88565968850559,212.4150466529993,157.22834634546206,33.39766652414526,61.717179147161595
2025-06-01 18:00:00,TL-02,Sunny,27.372374145376305,25.003488838525445,217.69599285794231,124.13716912482704,27.024164283203525,38.238266634452195
2025-06-01 18:10:00,TL-03,Stormy,31.540459650593778,27.47612539385891,210.75766855731695,161.4478062235135,34.02636323336119,54.875602970867185
2025-06-01 18:20:00,TL-04,Sunny,34.77206991822251,34.20310013252276,228.90198411124786,159.01206825725077,36.398177921717874,61.81891092959962
2025-06-01 18:30:00,TL-03,Stormy,36.21669724661346,32.7336678410069,230.35249334723753,112.60367320935671,25.93853688383285,54.80908092748896
2025-06-01 18:40:00,TL-04,Sunny,33.79381971071835,28.80533950415153,201.53812137761906,126.76432312175272,25.547843539663525,47.9747577293517
2025-06-01 18:50:00,TL-02,Rainy,36.76027698257148,28.165877940926563,210.7048913980759,144.33722206512465,30.412558699932053,44.71702953337021
2025-06-01 19:00:00,TL-03,Cloudy,28.74230287904778,28.04120925478089,205.03470744909922,143.98280505718347,29.5214723126003,60.36087651046256
2025-06-01 19:10:00,TL-04,Stormy,42.2188230203663,25.387949077507486,213.49976065593103,125.8104612916239,26.860503373773977,35.77025074738327
2025-06-01 19:20:00,TL-01,Sunny,34.58924410803716,38.07687844734721,219.16562030209639,157.77957458704367,34.579858335370304,40.29875739620356
2025-06-01 19:30:00,TL-02,Cloudy,40.58647915794064,28.3883976539433,205.5035478030147,155.02947217881024,31.859106546774267,46.02442234508278
2025-06-01 19:40:00,TL-04,Stormy,36.71362673188852,36.085792604127484,210.78140186874685,146.1146173604296,30.798243880746888,62.37653757511998
2025-06-01 19:50:00,TL-01,Cloudy,37.28376609576892,37.60658025961226,209.96042627918501,134.88416999683275,28.320337830849063,53.79767636040896
2025-06-01 20:00:00,TL-04,Cloudy,37.84883640116102,34.9915544907398,222.07267329398945,170.97414252833127,37.96868489541409,40.31954241489755
2025-06-01 20:10:00,TL-01,Cloudy,37.23854280008658,27.841898436409757,220.6934433703625,183.10814226176592,40.410766424899315,46.896922946150966
2025-06-01 20:20:00,TL-02,Cloudy,38.21361379933772,32.018650451683044,212.78262446662745,140.32877032306925,29.859524037517257,43.85676855903706
2025-06-01 20:30:00,TL-03,Cloudy,41.64576265066216,29.879021968045418,221.768208721394,137.7566616569036,30.550048095090645,42.90211007766465
2025-06-01 20:40:00,TL-01,Cloudy,35.98260584850735,25.48149069634936,214.53319915412735,159.82415330823991,0.0,59.78889558556779
2025-06-01 20:50:00,TL-04,Stormy,38.54501878794256,31.621796408608017,217.28344889673946,142.83941240506027,31.036640165755205,36.282568707364945
2025-06-01 21:00:00,TL-02,Sunny,34.55132152856387,24.10480104420099,236.73452090298537,147.21205598673532,34.85017554516324,66.08780855734373
2025-06-01 21:10:00,TL-01,Sunny,42.200586077247365,35.93839694230782,233.40461051790348,164.79306303449343,38.46346069361825,58.28229690184623
2025-06-01 21:20:00,TL-04,Stormy,31.61803848970365,27.676913513508033,207.00418763072403,111.81287824985415,0.0,60.90861670603698
2025-06-01 21:30:00,TL-04,Rainy,44.004702164554075,31.005798279364196,228.29732417879174,176.3660464970534,40.263896491269655,45.37060487974742
2025-06-01 21:40:00,TL-04,Cloudy,34.79921024677828,31.41643935773071,228.1139655449159,151.45361048658683,34.54868368419039,48.500592809208904
2025-06-01 21:50:00,TL-01,Cloudy,27.84612448940976,28.705475131479613,208.5173671124738,141.7701371087564,29.561535725092302,35.66848185475288
2025-06-01 22:00:00,TL-01,Sunny,35.64052207455395,32.933469007376374,228.18777643754862,148.215316915571,33.820923600950735,44.753375929331966
2025-06-01 22:10:00,TL-01,Sunny,31.594741712625595,27.62548171688738,235.37931918412554,149.24858710041036,35.13003082088725,54.93654847643151
2025-06-01 22:20:00,TL-03,Cloudy,39.20321774494362,34.35648648728622,208.77455193755586,115.3759739311015,24.087567261824837,62.96063061781396
2025-06-01 22:30:00,TL-01,Sunny,31.736880103488044,23.270101598766257,210.82497178985736,179.8987645490647,37.92715196108676,38.92843183197549
2025-06-01 22:40:00,TL-01,Cloudy,32.7690828339261,30.63189789773206,230.17661466843504,150.82651264541238,34.716736082966925,46.34494063014734
2025-06-01 22:50:00,TL-01,Sunny,25.552296345272346,39.694644995291426,222.71495310825648,158.8600426089475,35.380506940427374,48.48700779767478
2025-06-01 23:00:00,TL-03,Stormy,32.73846840375462,24.998343376972127,225.51476275239523,169.03099541148086,38.11898482802131,36.04210797807515
2025-06-01 23:10:00,TL-01,Stormy,22.88060336685522,26.611275147375743,223.40589216400497,129.576750848794,28.948209627087813,55.913492417584
2025-06-01 23:20:00,TL-04,Cloudy,27.080485882571384,32.569539248294575,223.90695920928144,159.46943798070458,35.70631694507266,42.76009668257391
2025-06-01 23:30:00,TL-01,Cloudy,38.80207328072149,30.89790890969799,206.73527871688918,144.64717818202413,29.903674697072294,48.04609648822976
2025-06-01 23:40:00,TL-04,Sunny,38.92900079325416,31.753150496367795,230.47317706621448,166.93541550432988,38.47413557615151,45.48050628088122
2025-06-01 23:50:00,TL-04,Rainy,37.12728780892483,32.44593565073832,231.69589992427774,107.45545159297009,24.89698755860287,42.106614942803255
2025-06-02 00:00:00,TL-04,Cloudy,30.165119284353935,33.17360734280885,217.70609255931973,148.01811399517462,32.224445225889426,49.929550145194455
2025-06-02 00:10:00,TL-03,Sunny,34.7614432192901,35.54849920978111,219.56523050186138,137.94358688432078,30.287615450509435,47.84390421431978
2025-06-02 00:20:00,TL-03,Stormy,34.98198730454716,32.04909328464257,204.68892497444278,158.6452590126831,32.47292751959814,46.281421177213346
2025-06-02 00:30:00,TL-03,Rainy,29.208176554037287,28.793711726907286,225.14254756017834,159.40088374736405,35.88792105022537,42.71538378319657
2025-06-02 00:40:00,TL-01,Stormy,42.51699150883575,33.362868506013655,225.72057441714145,135.84748210355949,30.66357169353779,53.195246707829554
2025-06-02 00:50:00,TL-04,Rainy,39.386811452878355,39.49940967447608,219.3780898300069,135.75652271647914,29.78200663550513,66.53617268492285
2025-06-02 01:00:00,TL-03,Cloudy,33.89517913085168,29.33683126808713,231.24353359870503,147.78669262885342,34.174717022361754,51.39887232839127
2025-06-02 01:10:00,TL-03,Cloudy,35.134429194972654,25.127353476646793,216.6592276902006,132.06715545369585,28.613567903839403,59.96118214911129
2025-06-02 01:20:00,TL-01,Stormy,36.04191403973776,35.53540334643486,225.646059258936,166.83967390904255,37.646714945621376,36.097780748465375
2025-06-02 01:30:00,TL-03,Rainy,24.791325657878545,29.398094180232007,209.80335661307885,142.6158559910511,29.92128529316999,51.5776143929377
2025-06-02 01:40:00,TL-01,Sunny,33.764113087397014,19.13665226992982,219.76447849125762,91.86023561356717,20.187616773699638,39.02631681028933
2025-06-02 01:50:00,TL-02,Sunny,31.590078760011007,34.23710838575211,218.25645742097163,142.50355886756387,31.102321928315376,35.23075072468099
2025-06-02 02:00:00,TL-03,Sunny,29.991899950525422,27.323359070230385,222.2530792204094,129.22912358312055,28.72157064130337,42.60628592540964
2025-06-02 02:10:00,TL-02,Rainy,33.594498535570224,29.547333588479198,216.30473071166642,117.37448369078109,25.388656087155287,61.91899334413573
2025-06-02 02:20:00,TL-01,Stormy,43.988432634247616,50.0,218.68527404328333,125.25146723554855,27.390651436729257,59.500158286696454
2025-06-02 02:30:00,TL-04,Sunny,38.20421430633505,30.952498398895333,228.26047171441508,152.1881694366594,34.738543344965194,52.430047220544
2025-06-02 02:40:00,TL-03,Cloudy,32.144105051086015,33.547259085695195,215.63235762761784,176.57281656496463,38.074812728852216,34.672994401100695
2025-06-02 02:50:00,TL-01,Sunny,37.86291390678079,27.822568147150783,203.9342289926132,156.2636894772996,31.86751503309422,48.03719348612063
2025-06-02 03:00:00,TL-04,Stormy,41.99677718293001,32.565528990880416,237.4958390420542,137.8699322356852,32.74353523498522,53.01700008901736
2025-06-02 03:10:00,TL-04,Rainy,39.62316841456384,28.702266612080415,233.81454078690487,159.11808390341406,37.20412171876896,51.75536229578598
2025-06-02 03:20:00,TL-02,Rainy,35.29815184960087,33.694052404437514,207.07737304894383,140.81819379562018,29.160261648694103,31.56206416519254
2025-06-02 03:30:00,TL-01,Cloudy,31.76531611147213,33.07683742006527,226.89707805245195,136.1079926167371,30.882505824322354,41.09682151980128
2025-06-02 03:40:00,TL-04,Cloudy,38.49111656806795,25.322806489777022,214.97025229448656,126.91274663534031,27.282465163585353,49.35922235851283
2025-06-02 03:50:00,TL-03,Sunny,36.96742692710875,35.42991058087516,222.6348721533106,114.96342386496562,25.594867174483475,55.3629090951719
2025-06-02 04:00:00,TL-03,Sunny,39.47596610013866,27.32018277442976,222.94224129013494,142.2015258688111,31.70272689206985,28.038721789000537
2025-06-02 04:10:00,TL-02,Rainy,38.175859008409844,34.040288991405724,217.65592199683678,153.16106979840265,33.3364138609932,48.37876024520141
2025-06-02 04:20:00,TL-04,Rainy,40.247763576596675,31.836436567006704,212.16234334413605,148.0675265997022,31.414353416563014,51.43048769878952
2025-06-02 04:30:00,TL-01,Stormy,32.32382394219716,39.190918383975614,213.0945894768374,141.68066144105282,30.191382386587936,58.49611988516213
2025-06-02 04:40:00,TL-03,Stormy,41.58697032817163,28.88267008814074,210.83808084518756,131.08507878606437,27.637726438694024,56.928575842374364
2025-06-02 04:50:00,TL-04,Cloudy,35.987998023462,28.253416019409013,211.68177791769554,162.16492383369936,34.32735939300516,55.82571318808805
2025-06-02 05:00:00,TL-04,Rainy,45.37630436312632,29.902901970561338,219.32821709950645,123.6573616010683,27.121548651191283,42.00059493298066
2025-06-02 05:10:00,TL-02,Stormy,31.55406090955216,28.484101085828623,212.8424001088925,165.5205582768695,35.229792891012714,30.919978628766923
2025-06-02 05:20:00,TL-03,Rainy,43.67981901582625,33.99970950971025,226.8205206571262,129.95565962146551,29.476610377681077,46.06947242938599
2025-06-02 05:30:00,TL-03,Sunny,35.98955391731324,21.91844695781706,234.87246155335927,134.9512952529393,31.696342905872022,60.0163182520856
2025-06-02 05:40:00,TL-01,Cloudy,31.74290998192776,24.73158790426823,214.19946758629956,120.66429618768646,25.846228000077996,63.93454527524432
2025-06-02 05:50:00,TL-03,Sunny,32.580570829728394,24.660985392104035,222.39404500535377,139.97195706228726,31.128929718397757,57.10549102297785
2025-06-02 06:00:00,TL-01,Stormy,33.3982634590284,34.751537959867875,224.99685110302934,169.50624916955957,38.138372305436384,54.29340822801734
2025-06-02 06:10:00,TL-03,Cloudy,37.12082973200958,38.553066862909624,224.72002270919273,160.31256176887914,36.02544252127138,53.79639648385965
2025-06-02 06:20:00,TL-02,Sunny,37.6141774401775,29.477753907312643,220.75955267916086,169.5684422405607,37.43385345752831,44.43881253239219
2025-06-02 06:30:00,TL-03,Cloudy,32.131499980307105,29.155891384049948,227.42682418359723,160.44285091867872,36.48900804739745,48.6993970644638
2025-06-02 06:40:00,TL-01,Cloudy,34.87822703869509,30.350260815565907,224.82248952680658,127.92660342939261,28.76077745970456,66.6906952582633
2025-06-02 06:50:00,TL-01,Sunny,45.71135179305932,35.80939151304095,207.62337577672702,143.38421551344885,29.769914858000003,40.574419942081235
2025-06-02 07:00:00,TL-02,Sunny,43.637715850503554,25.36323432904713,228.69156064389273,134.39601741765074,30.73523496756634,66.14778790709852
2025-06-02 07:10:00,TL-03,Cloudy,37.18161834837016,31.191844913673926,228.8729083726674,176.6114980807808,40.42158721780206,46.77971845507942
2025-06-02 07:20:00,TL-03,Cloudy,35.190017390841,34.87598814891215,212.36713895821418,126.06422707147377,26.771899228147536,63.25432109095078
2025-06-02 07:30:00,TL-02,Rainy,35.600156633591304,32.50547084969923,220.37937835447602,167.87395378778223,36.99595757765948,35.93184990502462
2025-06-02 07:40:00,TL-03,Cloudy,38.06758986365208,30.947908082993717,226.8332899281107,167.8590774021754,38.07602677143282,55.859042011646494
2025-06-02 07:50:00,TL-03,Rainy,29.886037174007974,35.005230462835705,217.9068618042064,186.59240403432176,40.659765199621596,42.63229864052378
2025-06-02 08:00:00,TL-01,Cloudy,33.71311731288328,16.483838535003812,230.7297804776601,141.80626814741007,32.718929120008134,35.847328080758125
2025-06-02 08:10:00,TL-03,Cloudy,26.657079630612053,33.38937659765454,243.6387249461936,164.24644319160325,40.01679399614964,52.185340424109455
2025-06-02 08:20:00,TL-03,Rainy,36.9961156130264,26.72962158436288,212.14013967365017,195.63303673077684,41.50161973684733,60.09471788595969
2025-06-02 08:30:00,TL-02,Cloudy,38.2359796985137,20.846835515717714,206.18955396846226,137.64716646132607,28.3814078576835,41.550585614065035
