Date,Temperature_C
2016-06-08,27.649384453479637
2016-06-09,25.417315450710618
2016-06-10,25.622052431531344
2016-06-11,28.822293020030095
2016-06-12,29.09352982568827
2016-06-13,26.612437159149458
2016-06-14,29.54431311028965
2016-06-15,24.78926662745425
2016-06-16,27.824495329985446
2016-06-17,25.378189405284456
2016-06-18,26.339384486701807
2016-06-19,27.58000649703078
2016-06-20,25.605902167367873
2016-06-21,26.398554768795975
2016-06-22,29.020655747814054
2016-06-23,25.694208230152444
2016-06-24,28.35886599865609
2016-06-25,24.267176361901715
2016-06-26,27.42497585400257
2016-06-27,29.08700203365043
2016-06-28,21.098843773403352
2016-06-29,24.28643181910436
2016-06-30,26.872328656632405
2016-07-01,25.1499791968009
2016-07-02,26.136221777855738
2016-07-03,24.02384522429704
2016-07-04,25.242957244900495
2016-07-05,24.596512755557914
2016-07-06,27.081699330984993
2016-07-07,25.093474188430452
2016-07-08,25.098615252933463
2016-07-09,23.43876429322925
2016-07-10,23.126795582656264
2016-07-11,23.076813494975593
2016-07-12,24.571238427500976
2016-07-13,22.781302140423705
2016-07-14,24.044340559394865
2016-07-15,27.457744894984756
2016-07-16,24.89202760205404
2016-07-17,22.341298008384243
2016-07-18,25.24012109233573
2016-07-19,21.866721061222
2016-07-20,18.452680520286023
2016-07-21,20.359742555919894
2016-07-22,18.482293031240964
2016-07-23,21.36983572461972
2016-07-24,21.959757106339453
2016-07-25,25.126971857985904
2016-07-26,22.280295159372102
2016-07-27,21.041795542686746
2016-07-28,22.99362331886203
2016-07-29,16.76866244689965
2016-07-30,21.51963403947849
2016-07-31,22.449003316687037
2016-08-01,17.81040937398257
2016-08-02,22.916884176255326
2016-08-03,21.169692333369497
2016-08-04,19.527019786791893
2016-08-05,21.489671108110812
2016-08-06,24.633663036565544
2016-08-07,20.32587998719226
2016-08-08,20.330200540351456
2016-08-09,18.78843220128625
2016-08-10,17.882683115112073
2016-08-11,21.120124500722845
2016-08-12,17.626268776091425
2016-08-13,19.36249383230345
2016-08-14,18.14695101169961
2016-08-15,19.945147382623006
2016-08-16,19.541488109502115
2016-08-17,20.838310751756183
2016-08-18,17.63439166142564
2016-08-19,18.0080300209273
2016-08-20,16.4858042931153
2016-08-21,17.452527351942358
2016-08-22,18.9957605724193
2016-08-23,19.65747868250356
2016-08-24,16.203840713818597
2016-08-25,19.694412377001882
2016-08-26,20.575895203150743
2016-08-27,18.603327819208307
2016-08-28,21.44433683092977
2016-08-29,16.05993102826223
2016-08-30,15.037468895878899
2016-08-31,13.89113822169233
2016-09-01,20.365025435885144
2016-09-02,18.60860927297276
2016-09-03,17.11825743188416
2016-09-04,17.721544345290553
2016-09-05,14.845463882156402
2016-09-06,21.925457658291492
2016-09-07,17.23260610335652
2016-09-08,17.135882367278853
2016-09-09,18.314293937417595
2016-09-10,17.773205000519113
2016-09-11,17.210156614654057
2016-09-12,15.13543528898766
2016-09-13,17.616126747967538
2016-09-14,20.396870823077105
2016-09-15,19.28613460666847
2016-09-16,19.746995423038157
2016-09-17,15.506386680847019
2016-09-18,14.520684853159157
2016-09-19,16.222289243345802
2016-09-20,16.56218430477757
2016-09-21,18.61890153730359
2016-09-22,13.028294838246959
2016-09-23,19.457959998986684
2016-09-24,16.07141571016788
2016-09-25,15.52518474909818
2016-09-26,14.349202231937964
2016-09-27,13.061115047614543
2016-09-28,18.017544012073493
2016-09-29,16.521173127503236
2016-09-30,13.800911613970513
2016-10-01,13.799935058510867
2016-10-02,15.730745581620834
2016-10-03,19.75554293818195
2016-10-04,15.916463085717147
2016-10-05,13.450464362682233
2016-10-06,15.989323910356323
2016-10-07,15.962373791565138
2016-10-08,11.144004619937533
2016-10-09,16.462085316090842
2016-10-10,16.14463651564278
2016-10-11,18.037674562105916
2016-10-12,20.384847487174596
2016-10-13,18.984646644038943
2016-10-14,16.241218067166134
2016-10-15,14.61630896400159
2016-10-16,22.029320229951168
2016-10-17,17.057139029305965
2016-10-18,17.025510317906832
2016-10-19,17.01118466282846
2016-10-20,17.52020564726428
2016-10-21,16.902718596733155
2016-10-22,16.11430369801027
2016-10-23,16.24086528172725
2016-10-24,17.344780582401654
2016-10-25,16.401870575879123
2016-10-26,16.14417030661932
2016-10-27,17.86655175886136
2016-10-28,17.230232100562805
2016-10-29,20.83731087773173
2016-10-30,12.619143331771552
2016-10-31,20.198450156548958
2016-11-01,20.604530802237225
2016-11-02,14.06504861990842
2016-11-03,17.628440755494523
2016-11-04,17.675412004350335
2016-11-05,15.710211077540214
2016-11-06,17.07897603474464
2016-11-07,16.525237427321578
2016-11-08,22.365084319279468
2016-11-09,20.84839827558716
2016-11-10,21.63896192114894
2016-11-11,20.660286043300843
2016-11-12,17.082175580599984
2016-11-13,18.41678923780059
2016-11-14,20.57230873949671
2016-11-15,17.279178159398356
2016-11-16,21.281413589828297
2016-11-17,19.50882153144706
2016-11-18,19.37592219657135
2016-11-19,21.68557375398419
2016-11-20,21.292231012622253
2016-11-21,19.823744659460058
2016-11-22,23.008192122319812
2016-11-23,18.673104643648934
2016-11-24,22.21460434428088
2016-11-25,22.318199781398754
2016-11-26,20.66388955846083
2016-11-27,22.087912912808026
2016-11-28,19.087721131846408
2016-11-29,23.593897964758305
2016-11-30,21.533486288592965
2016-12-01,21.01679845736213
2016-12-02,24.320680050515897
2016-12-03,20.975809909885978
2016-12-04,19.730783989868772
2016-12-05,19.598985727447857
2016-12-06,24.090083876568112
2016-12-07,20.484261402947705
2016-12-08,26.722954301532653
2016-12-09,19.21889575532583
2016-12-10,26.94615151481636
2016-12-11,24.1468059384641
2016-12-12,23.70387715933556
2016-12-13,22.980949579819214
2016-12-14,25.043447899898048
2016-12-15,24.34514901980924
2016-12-16,26.803070812871177
2016-12-17,25.001727637264576
2016-12-18,25.251388392882095
2016-12-19,24.401730576886084
2016-12-20,25.193841654125425
2016-12-21,26.102672095969336
2016-12-22,22.24657500804393
2016-12-23,23.15084143465591
2016-12-24,27.5144477390519
2016-12-25,26.550713901781528
2016-12-26,26.022385339920163
2016-12-27,26.608843598107587
2016-12-28,27.4489667384908
2016-12-29,25.85626452315381
2016-12-30,25.56125698763701
2016-12-31,27.69169051019538
2017-01-01,25.525388006328274
2017-01-02,28.480721627656386
2017-01-03,24.441029463756834
2017-01-04,30.086335542674497
2017-01-05,29.154842952200557
2017-01-06,28.90307644310208
2017-01-07,30.537462416884566
2017-01-08,32.083736610057805
2017-01-09,30.961828336679073
2017-01-10,25.43118297915148
2017-01-11,26.733113164961047
2017-01-12,28.221407843294838
2017-01-13,29.701397230463318
2017-01-14,30.86204570099774
2017-01-15,28.55204532485494
2017-01-16,30.55311510429521
2017-01-17,28.844058464099437
2017-01-18,29.306176640579
2017-01-19,27.889374423227203
2017-01-20,29.02876250371932
2017-01-21,28.343392010531034
2017-01-22,29.265498922952066
2017-01-23,33.49391765565175
2017-01-24,29.656082114395836
2017-01-25,36.98670015579794
2017-01-26,32.87439172726609
2017-01-27,32.42196566479385
2017-01-28,30.49878714866607
2017-01-29,33.77795815997587
2017-01-30,31.38647984912422
2017-01-31,32.94072906781176
2017-02-01,37.97432515019308
2017-02-02,32.81793191593369
2017-02-03,35.46289978424754
2017-02-04,31.910664712659386
2017-02-05,33.39802575354407
2017-02-06,37.15886814087867
2017-02-07,32.51083458557572
2017-02-08,37.535364600402524
2017-02-09,35.469826879812736
2017-02-10,33.071362058561284
2017-02-11,35.601161660533826
2017-02-12,36.419545087582904
2017-02-13,35.85414759667107
2017-02-14,31.60413383073556
2017-02-15,33.42229187116801
2017-02-16,34.51140311185611
2017-02-17,34.98530337143976
2017-02-18,36.50106507206691
2017-02-19,35.73846008665213
2017-02-20,32.83345955141918
2017-02-21,36.38335421271968
2017-02-22,36.96062805813542
2017-02-23,36.97319177760884
2017-02-24,38.126952041182854
2017-02-25,37.74260984212195
2017-02-26,37.10006642211495
2017-02-27,36.14585263342748
2017-02-28,33.0662490482433
2017-03-01,37.34687602102319
2017-03-02,36.99993892162219
2017-03-03,37.22207472583318
2017-03-04,34.21717794779301
2017-03-05,34.69770038377896
2017-03-06,39.05261440318823
2017-03-07,36.95102782031305
2017-03-08,38.47428127659858
2017-03-09,37.246349629427264
2017-03-10,37.32492911478345
2017-03-11,39.21493990018125
2017-03-12,36.3764711229842
2017-03-13,37.668205428153385
2017-03-14,36.61601458554145
2017-03-15,36.73335581105443
2017-03-16,37.042953591785725
2017-03-17,38.16166691981597
2017-03-18,36.81314197518812
2017-03-19,40.33251680287124
2017-03-20,36.079268810617556
2017-03-21,37.53932141439337
2017-03-22,37.075276050972576
2017-03-23,40.88745019264733
2017-03-24,38.42243450389668
2017-03-25,40.1259111731166
2017-03-26,35.12105832286557
2017-03-27,38.65329049321031
2017-03-28,39.922511322328425
2017-03-29,38.32892219010649
2017-03-30,40.313460862527535
2017-03-31,37.163108119598164
2017-04-01,41.028602277733064
2017-04-02,42.81696283378587
2017-04-03,37.499785685994254
2017-04-04,37.33779211304879
2017-04-05,41.135940562889324
2017-04-06,41.38573330900312
2017-04-07,37.17533305670044
2017-04-08,37.37219485848243
2017-04-09,37.63757142221353
2017-04-10,35.49787488025485
2017-04-11,36.332177606669916
2017-04-12,36.14098398629569
2017-04-13,36.59054178624664
2017-04-14,38.03073573155012
2017-04-15,38.53961143136366
2017-04-16,41.14037881586879
2017-04-17,36.007997404163916
2017-04-18,39.93582296682614
2017-04-19,37.498832277853445
2017-04-20,37.784688380816846
2017-04-21,39.18725041823741
2017-04-22,35.54336941982972
2017-04-23,38.5020588027479
2017-04-24,38.01581163835704
2017-04-25,38.610738788610234
2017-04-26,38.14438358875781
2017-04-27,42.414158303068625
2017-04-28,36.16291293884646
2017-04-29,36.3085793162913
2017-04-30,36.05384098688583
2017-05-01,36.116108948772705
2017-05-02,35.87664702588608
2017-05-03,39.45125475971338
2017-05-04,39.83349906951034
2017-05-05,35.767762206687415
2017-05-06,35.158830841030635
2017-05-07,37.678211627231974
2017-05-08,35.5403533746475
2017-05-09,37.81769227333719
2017-05-10,36.862344592489755
2017-05-11,33.32735218367595
2017-05-12,39.35389653056555
2017-05-13,39.74842362151113
2017-05-14,34.826642727517196
2017-05-15,35.170172420992905
2017-05-16,36.40849991820943
2017-05-17,36.394749681045845
2017-05-18,36.92990081421545
2017-05-19,39.518143172302864
2017-05-20,35.026744187147244
2017-05-21,33.66496908301396
2017-05-22,32.3819086763366
2017-05-23,33.5557680660745
2017-05-24,34.82659205388569
2017-05-25,38.35535635928482
2017-05-26,33.60262992485237
2017-05-27,34.955298582321035
2017-05-28,34.34304683195628
2017-05-29,36.6191909323027
2017-05-30,39.16116533336657
2017-05-31,32.90888636431789
2017-06-01,32.85353924942132
2017-06-02,35.781048825225064
2017-06-03,34.91537805599126
2017-06-04,37.10248158655666
2017-06-05,34.43304421415688
2017-06-06,32.40141921812142
2017-06-07,34.15486924954083
2017-06-08,35.04330992773049
2017-06-09,34.318044014434385
2017-06-10,33.541685369512265
2017-06-11,34.50947250588564
2017-06-12,34.56267600313666
2017-06-13,34.835388391433334
2017-06-14,33.21454796791419
2017-06-15,31.428070591358463
2017-06-16,31.900082300146728
2017-06-17,33.86323973782607
2017-06-18,29.659185360331655
2017-06-19,31.872555772143773
2017-06-20,30.190051273281053
2017-06-21,30.875155503125256
2017-06-22,33.214973854599776
2017-06-23,30.880190105238565
2017-06-24,30.430354870838123
2017-06-25,27.456877789257113
2017-06-26,31.507874630226446
2017-06-27,31.144833154616798
2017-06-28,34.01864222026884
2017-06-29,28.914665860139316
2017-06-30,29.80648505759922
2017-07-01,29.70483733630842
2017-07-02,32.198836590640056
2017-07-03,28.691224532954763
2017-07-04,29.27782072149539
2017-07-05,29.773660245775172
2017-07-06,28.769353453978084
2017-07-07,27.34176527272695
2017-07-08,28.461589914579672
2017-07-09,30.05978172519373
2017-07-10,25.69897743197913
2017-07-11,27.857869218908586
2017-07-12,26.03209251286604
2017-07-13,29.66336435991392
2017-07-14,24.068417036034493
2017-07-15,25.839099603150707
2017-07-16,27.554201945319697
2017-07-17,29.77439313118861
2017-07-18,26.356192725861867
2017-07-19,25.222472753878712
2017-07-20,29.9412437295229
